entry_time,exit_time,direction,entry_price,exit_price,pnl,hold_bars
2023-08-29 13:43:00,2023-08-29 13:47:00,SHORT,1210.3,1212.9,-295000.0000000136,4
2023-08-30 09:30:00,2023-08-30 09:39:00,LONG,1215.6,1215.0,-94999.9999999909,9
2023-08-30 09:50:00,2023-08-30 10:07:00,SHORT,1212.7,1213.8,-144999.99999999092,16
2023-08-31 09:46:00,2023-08-31 10:55:00,LONG,1227.7,1230.2,215000.0,69
2023-09-05 13:29:00,2023-09-05 14:01:00,LONG,1242.3,1240.8,-185000.0,31
2023-09-06 09:42:00,2023-09-06 10:25:00,LONG,1242.2,1242.5,-5000.0000000045475,41
2023-09-07 09:46:00,2023-09-07 09:57:00,LONG,1264.0,1262.1,-225000.00000000908,11
2023-09-07 10:45:00,2023-09-07 11:18:00,SHORT,1260.5,1256.4,374999.9999999909,33
2023-09-08 09:30:00,2023-09-08 10:29:00,LONG,1256.1,1256.7,25000.000000013642,59
2023-09-08 14:13:00,2023-09-08 14:19:00,SHORT,1251.3,1253.0,-205000.00000000454,6
2023-09-11 10:00:00,2023-09-11 10:21:00,SHORT,1256.4,1254.0,205000.00000000908,21
2023-09-12 09:39:00,2023-09-12 10:22:00,LONG,1233.5,1233.8,-5000.0000000045475,43
2023-09-13 09:32:00,2023-09-13 09:52:00,SHORT,1254.6,1257.0,-275000.0000000091,20
2023-09-14 10:33:00,2023-09-14 10:50:00,SHORT,1241.5,1245.8,-464999.99999999546,17
2023-09-15 09:35:00,2023-09-15 10:05:00,LONG,1241.8,1242.1,-5000.0000000045475,30
2023-09-15 10:55:00,2023-09-15 11:20:00,SHORT,1238.0,1237.7,-5000.0000000045475,25
2023-09-18 09:43:00,2023-09-18 09:56:00,SHORT,1228.8,1228.4,4999.999999986358,13
2023-09-20 09:31:00,2023-09-20 09:44:00,SHORT,1222.2,1224.0,-214999.99999999546,13
2023-09-20 09:49:00,2023-09-20 09:59:00,LONG,1225.5,1223.6,-225000.00000000908,10
2023-09-21 10:00:00,2023-09-21 10:45:00,SHORT,1228.1,1227.2,54999.99999998635,45
2023-09-22 10:07:00,2023-09-22 10:30:00,SHORT,1192.8,1183.9,854999.9999999864,23
2023-09-25 09:45:00,2023-09-25 09:57:00,LONG,1193.1,1191.1,-235000.0,12
2023-09-26 10:10:00,2023-09-26 10:14:00,SHORT,1161.9,1165.0,-344999.9999999909,4
2023-09-26 10:17:00,2023-09-26 10:40:00,LONG,1168.8,1169.2,5000.000000009095,23
2023-09-27 10:15:00,2023-09-27 10:45:00,SHORT,1151.7,1154.9,-355000.00000000454,30
2023-09-28 09:39:00,2023-09-28 10:27:00,SHORT,1159.0,1153.2,544999.9999999955,48
2023-09-29 10:30:00,2023-09-29 11:04:00,LONG,1168.6,1168.0,-94999.9999999909,34
2023-10-02 09:59:00,2023-10-02 10:45:00,LONG,1164.0,1165.6,124999.99999999092,46
2023-10-03 10:30:00,2023-10-03 10:42:00,SHORT,1141.8,1144.1,-264999.99999999546,12
2023-10-04 09:39:00,2023-10-04 10:49:00,LONG,1125.5,1130.9,505000.0000000091,70
2023-10-05 09:42:00,2023-10-05 09:51:00,LONG,1136.2,1133.8,-275000.0000000091,9
